date,open,high,low,close
2013-04-21,151.975,152.195,151.0,151.89
2013-04-22,151.713,151.998,149.956,151.68
2013-04-23,151.73,152.278,151.145,151.798
2013-04-24,151.87,153.749,151.431,151.89
2013-04-25,153.272,153.382,151.12,153.306
2013-04-28,151.57,152.174,151.05,151.574
2013-04-29,151.6,151.945,150.784,151.6
2013-04-30,151.07,152.221,150.843,151.12
2013-05-01,151.201,153.192,150.932,151.21
2013-05-02,152.137,154.6,152.05,152.137
2013-05-05,154.359,154.77,154.13,154.368
2013-05-06,154.366,154.366,152.991,154.36
2013-05-07,152.849,154.044,152.849,152.888
2013-05-08,153.64,154.049,153.245,153.668
2013-05-09,155.69,156.62,155.601,155.606
2013-05-12,156.423,156.654,155.58,156.371
2013-05-13,155.59,155.875,155.017,155.6
2013-05-14,155.583,156.431,155.433,155.607
2013-05-15,155.743,156.476,155.387,155.805
2013-05-16,156.026,156.643,155.691,156.025
2013-05-19,155.87,156.19,155.588,155.895
2013-05-20,155.87,156.539,155.141,155.89
2013-05-21,155.26,156.008,155.096,155.27
2013-05-22,155.125,155.541,151.88,155.105
2013-05-23,154.533,154.745,152.519,154.559
2013-05-26,152.916,153.08,152.474,152.902
2013-05-27,152.732,154.507,152.732,152.754
2013-05-28,154.0,154.0,152.255,153.936
2013-05-29,152.739,153.902,152.33,152.659
2013-05-30,153.955,154.154,152.449,153.96
2013-06-02,152.769,153.217,151.9,152.795
2013-06-03,152.775,153.745,152.4,152.811
2013-06-04,153.435,153.664,152.418,153.4
2013-06-05,152.43,153.532,152.03,152.408
2013-06-06,151.867,151.99,148.36,151.834
2013-06-09,152.626,154.153,151.998,152.52
2013-06-10,153.92,153.977,150.269,153.948
2013-06-11,150.34,151.956,149.428,150.33
2013-06-12,150.4,150.4,147.091,150.42
2013-06-13,150.055,150.25,147.765,150.03
2013-06-16,148.198,149.404,148.078,148.154
2013-06-17,148.824,149.354,148.436,148.782
2013-06-18,149.31,149.474,148.256,149.33
2013-06-19,149.52,151.877,148.856,149.527
2013-06-20,150.72,151.852,149.773,150.723
2013-06-23,151.43,151.64,149.75,151.44
2013-06-24,150.631,151.442,149.7,150.619
2013-06-25,151.337,151.375,149.288,151.29
2013-06-26,149.85,150.563,149.54,149.81
2013-06-27,150.247,151.128,150.19,150.206
2013-06-30,151.16,152.043,150.84,151.095
2013-07-01,151.57,152.372,151.247,151.632
2013-07-02,152.657,152.745,151.226,152.61
2013-07-03,152.69,152.78,150.302,152.644
2013-07-04,150.755,151.099,149.5468,150.721
2013-07-07,150.833,151.033,150.1837,150.811
2013-07-08,150.748,151.568,149.79,150.76
2013-07-09,150.283,150.337,148.761,150.29
2013-07-10,149.583,150.421,148.9521,149.645
2013-07-11,150.29,150.634,149.433,150.313
2013-07-14,149.787,151.207,149.787,149.801
2013-07-15,150.88,151.101,149.803,150.893
2013-07-16,150.073,151.925,149.7531,150.087
2013-07-17,151.58,152.96,151.379,151.571
2013-07-18,152.967,153.366,152.149,152.998
2013-07-21,153.361,153.361,152.396,153.42
2013-07-22,152.589,153.604,152.428,152.594
2013-07-23,152.936,154.009,152.861,152.94
2013-07-24,153.7,153.761,152.305,153.756
2013-07-25,152.614,152.772,150.741,152.685
2013-07-28,150.76,151.106,150.16,150.74
2013-07-29,150.412,150.895,149.37,150.391
2013-07-30,149.34,149.423,148.3,149.36
2013-07-31,148.44,150.601,148.246,148.43
2013-08-01,150.32,151.385,150.196,150.286
2013-08-04,151.18,151.461,150.357,151.234
2013-08-05,150.859,151.419,149.96,150.824
2013-08-06,149.265,150.677,147.586,149.328
2013-08-07,149.629,150.1,148.914,149.653
2013-08-08,150.303,150.601,149.172,150.29
2013-08-11,148.987,149.891,148.94,149.0
2013-08-12,150.185,152.078,150.135,150.227
2013-08-13,151.57,152.519,151.173,151.64
2013-08-14,151.72,153.194,151.5,151.81
2013-08-15,151.79,152.738,151.79,151.815
2013-08-18,152.603,153.506,152.201,152.576
2013-08-19,152.727,153.092,151.759,152.679
2013-08-20,152.408,153.275,152.124,152.4
2013-08-21,152.69,153.783,152.677,152.72
2013-08-22,154.168,154.633,153.404,154.183
2013-08-25,153.785,153.941,153.267,153.754
2013-08-26,153.124,153.18,150.811,153.119
2013-08-27,150.588,151.853,150.46,150.615
2013-08-28,151.75,152.61,151.5,151.72
2013-08-29,152.415,152.63,151.75,152.39
2013-09-01,152.59,154.819,152.59,152.673
2013-09-02,154.76,155.341,154.431,154.795
2013-09-03,154.943,155.834,154.76,154.918
2013-09-04,155.77,156.395,155.469,155.77
2013-09-05,156.046,156.046,154.188,156.08
2013-09-08,156.328,156.566,155.499,156.302
2013-09-09,156.533,157.895,156.158,156.507
2013-09-10,157.781,158.39,157.506,157.786
2013-09-11,157.939,158.037,156.75,157.95
2013-09-12,157.321,157.92,157.254,157.368
2013-09-15,157.761,157.916,157.292,157.792
2013-09-16,157.56,158.115,157.472,157.52
2013-09-17,157.618,158.137,157.472,157.62
2013-09-18,158.455,159.938,158.174,158.414
2013-09-19,159.34,159.675,159.08,159.375
2013-09-22,159.01,159.01,158.185,159.012
2013-09-23,158.41,158.94,157.333,158.37
2013-09-24,157.898,158.786,157.38,157.91
2013-09-25,158.212,159.243,157.999,158.199
2013-09-26,158.589,158.931,158.26,158.622
2013-09-29,158.08,159.05,157.405,158.15
2013-09-30,159.272,159.845,158.585,159.255
2013-10-01,158.575,158.701,157.52,158.561
2013-10-02,158.039,158.79,156.892,157.988
2013-10-03,157.128,157.326,155.719,157.127
2013-10-06,155.97,156.175,155.413,156.01
2013-10-07,155.63,156.63,155.535,155.618
2013-10-08,156.22,156.548,154.745,156.193
2013-10-09,155.518,156.76,155.48,155.48
2013-10-10,156.914,157.515,156.657,156.849
2013-10-13,157.017,157.183,156.811,156.964
2013-10-14,157.54,157.55,156.84,157.54
2013-10-15,157.538,157.982,157.172,157.475
2013-10-16,157.785,158.202,157.12,157.71
2013-10-17,158.234,158.65,158.079,158.24
2013-10-20,158.384,158.751,158.192,158.358
2013-10-21,158.405,159.48,158.3,158.422
2013-10-22,159.25,159.33,156.858,159.282
2013-10-23,157.407,158.13,157.032,157.47
2013-10-24,157.715,157.877,157.12,157.747
2013-10-28,157.86,158.29,157.58,157.817
2013-10-29,157.561,157.581,156.751,157.562
2013-10-30,157.546,157.91,157.34,157.57
2013-10-31,157.78,157.919,157.259,157.835
2013-11-01,157.743,157.781,156.84,157.73
2013-11-04,157.16,157.669,157.088,157.144
2013-11-05,157.52,157.978,156.662,157.499
2013-11-06,157.968,158.96,157.908,157.97
2013-11-07,158.646,159.235,158.299,158.651
2013-11-08,157.919,158.426,157.543,157.946
2013-11-11,158.753,158.783,158.32,158.73
2013-11-12,158.501,159.194,158.02,158.458
2013-11-13,158.2,159.215,157.982,158.28
2013-11-14,159.161,160.87,159.16,159.248
2013-11-15,160.832,161.629,160.683,160.915
2013-11-18,161.658,161.658,160.95,161.7
2013-11-19,160.891,161.331,160.413,160.913
2013-11-20,161.56,161.646,161.03,161.627
2013-11-21,161.366,163.02,161.21,161.3
2013-11-22,163.87,164.093,163.51,163.934
2013-11-25,164.362,165.26,164.174,164.407
2013-11-26,163.917,164.343,163.65,163.857
2013-11-27,164.08,166.436,164.074,164.097
2013-11-28,166.39,167.31,165.988,166.389
2013-11-29,167.126,167.872,166.821,167.132
2013-12-02,167.847,168.753,167.757,167.79
2013-12-03,168.38,169.121,167.94,168.384
2013-12-04,167.717,168.349,167.375,167.73
2013-12-05,167.609,167.72,166.459,167.721
2013-12-06,166.135,168.224,166.108,166.14
2013-12-09,168.34,169.072,168.1,168.382
2013-12-10,169.555,170.038,168.66,169.572
2013-12-11,169.163,169.31,167.57,169.13
2013-12-12,167.84,168.89,167.61,167.834
2013-12-13,169.11,169.746,167.702,169.166
2013-12-16,168.31,168.394,167.363,168.32
2013-12-17,167.871,168.158,166.791,167.896
2013-12-18,167.049,169.339,167.021,167.032
2013-12-19,170.72,170.735,169.99,170.746
2013-12-20,170.65,171.007,170.346,170.609
2013-12-23,169.852,170.22,169.762,169.866
2013-12-24,170.279,170.781,170.125,170.303
2013-12-25,170.707,170.82,170.499,170.707
2013-12-26,170.898,172.163,170.898,170.917
2013-12-27,172.197,173.915,172.1,172.15
2013-12-30,173.518,173.835,173.079,173.553
2013-12-31,173.035,173.851,172.814,173.028
2014-01-01,174.3,174.33,174.3,174.3
2014-01-02,174.585,174.835,172.07,174.593
2014-01-03,172.428,172.49,171.096,172.403
2014-01-06,172.14,172.166,170.419,172.138
2014-01-07,171.054,171.678,170.82,171.056
2014-01-08,171.675,172.693,171.494,171.71
2014-01-09,172.39,173.078,172.27,172.43
2014-01-10,172.71,173.02,171.5,172.696
2014-01-13,171.41,171.505,168.557,171.427
2014-01-14,168.975,170.602,168.83,168.99
2014-01-15,171.156,171.565,170.45,171.18
2014-01-16,171.142,171.782,170.358,171.07
2014-01-17,170.5,171.831,170.18,170.49
2014-01-20,171.14,171.458,170.3,171.123
2014-01-21,171.227,172.32,171.2,171.168
2014-01-22,171.68,173.135,171.364,171.706
2014-01-23,173.313,173.56,171.87,173.305
2014-01-24,171.87,172.274,168.586,171.937
2014-01-27,168.313,170.49,168.313,168.279
2014-01-28,170.137,171.272,169.961,170.137
2014-01-29,171.026,171.402,168.87,171.049
2014-01-30,169.28,169.747,168.165,169.369
2014-01-31,169.39,169.69,167.66,169.5
2014-02-03,168.037,168.19,165.421,167.95
2014-02-04,164.954,165.766,163.882,164.939
2014-02-05,166.01,166.023,164.02,166.053
2014-02-06,165.606,166.548,165.05,165.6
2014-02-07,166.51,167.977,166.152,166.5
2014-02-10,168.131,168.208,167.171,168.223
2014-02-11,167.533,168.844,167.512,167.557
2014-02-12,168.579,169.993,168.342,168.6
2014-02-13,170.151,170.286,169.24,170.177
2014-02-14,170.168,170.573,169.107,170.173
2014-02-17,170.25,171.031,169.938,170.2
2014-02-18,170.602,171.846,170.208,170.634
2014-02-19,170.66,170.94,169.6,170.725
2014-02-20,170.58,170.74,169.287,170.603
2014-02-21,170.471,171.721,170.174,170.439
2014-02-24,170.496,170.739,169.845,170.495
2014-02-25,170.705,171.056,170.106,170.685
2014-02-26,170.333,170.923,169.963,170.312
2014-02-27,170.473,170.65,169.059,170.48
2014-02-28,170.426,171.195,169.403,170.418
2014-03-03,169.57,169.96,169.182,169.485
2014-03-04,168.993,170.35,168.993,169.02
2014-03-05,170.3,171.36,170.14,170.249
2014-03-06,171.052,172.454,171.052,171.063
2014-03-07,172.481,173.509,172.026,172.47
2014-03-10,172.6,172.85,171.531,172.6
2014-03-11,171.764,172.115,171.369,171.784
2014-03-12,170.908,171.438,170.18,170.896
2014-03-13,170.85,171.537,170.385,170.823
2014-03-14,169.142,169.24,167.96,169.163
2014-03-17,168.638,169.58,168.51,168.625
2014-03-18,169.537,169.577,167.82,169.484
2014-03-19,168.383,169.06,168.068,168.33
2014-03-20,169.346,169.68,168.7,169.393
2014-03-21,169.01,169.085,168.12,169.06
2014-03-24,168.677,169.397,168.299,168.611
2014-03-25,168.636,169.231,168.38,168.61
2014-03-26,169.1,169.663,168.896,169.07
2014-03-27,168.925,170.29,168.654,168.89
2014-03-28,169.663,171.248,169.55,169.638
2014-03-30,171.15,172.037,170.97,171.285
2014-03-31,171.97,172.369,171.73,172.0
2014-04-01,172.321,172.963,172.31,172.346
2014-04-02,172.684,173.115,172.13,172.688
2014-04-03,172.404,172.462,171.395,172.41
2014-04-06,171.286,171.553,170.68,171.262
2014-04-07,171.145,171.53,170.725,171.146
2014-04-08,170.686,171.025,170.462,170.736
2014-04-09,171.551,171.618,170.101,171.54
2014-04-10,169.99,170.891,169.504,170.06
2014-04-13,169.757,170.495,169.593,169.678
2014-04-14,170.44,170.616,169.764,170.462
2014-04-15,170.37,172.073,170.37,170.369
2014-04-16,171.689,171.99,171.493,171.7
2014-04-17,171.923,172.144,171.773,171.914
2014-04-20,172.161,172.481,172.099,172.114
2014-04-21,172.38,172.693,172.0,172.39
2014-04-22,172.624,172.765,171.35,172.635
2014-04-23,171.993,172.137,171.483,171.982
2014-04-24,171.924,172.234,171.378,171.958
2014-04-27,171.539,172.54,171.269,171.579
2014-04-28,172.287,172.89,172.255,172.31
2014-04-29,172.555,172.613,171.912,172.52
2014-04-30,172.538,172.923,172.38,172.494
2014-05-01,172.78,173.405,172.391,172.763
2014-05-04,172.498,172.526,171.764,172.48
2014-05-05,172.282,172.914,172.176,172.275
2014-05-06,172.67,172.94,172.147,172.639
2014-05-07,172.676,172.822,172.14,172.706
2014-05-08,172.04,172.245,171.226,172.02
2014-05-11,171.75,172.486,171.68,171.745
2014-05-12,172.385,172.71,171.927,172.382
2014-05-13,172.023,172.325,170.59,172.067
2014-05-14,170.656,171.003,170.195,170.705
2014-05-15,170.397,170.976,170.22,170.47
2014-05-18,170.803,170.963,170.04,170.808
2014-05-19,170.61,170.831,170.362,170.664
2014-05-20,170.501,171.455,169.839,170.491
2014-05-21,171.386,171.854,171.196,171.373
2014-05-22,171.661,171.79,171.29,171.639
2014-05-25,171.639,171.782,171.46,171.62
2014-05-26,171.642,171.963,171.297,171.587
2014-05-27,171.395,171.467,169.87,171.415
2014-05-28,170.041,170.179,169.513,170.01
2014-05-29,170.05,170.682,169.76,170.082
2014-06-01,170.675,171.434,170.58,170.695
2014-06-02,171.462,171.789,171.266,171.493
2014-06-03,171.684,172.058,171.344,171.653
2014-06-04,171.843,172.185,171.587,171.873
2014-06-05,172.134,172.394,171.82,172.14
2014-06-08,172.313,172.4,171.98,172.13
2014-06-09,172.193,172.226,171.339,172.19
2014-06-10,171.32,171.784,170.97,171.35
2014-06-11,171.26,171.88,171.221,171.265
2014-06-12,172.44,173.335,172.377,172.44
2014-06-15,173.102,173.14,172.708,173.09
2014-06-16,172.929,173.425,172.82,172.96
2014-06-17,173.247,173.75,172.88,173.28
2014-06-18,173.216,173.719,173.031,173.19
2014-06-19,173.59,174.069,173.52,173.663
2014-06-22,173.744,173.814,173.175,173.735
2014-06-23,173.408,173.697,172.949,173.431
2014-06-24,173.04,173.095,172.709,173.038
2014-06-25,172.88,173.424,172.607,172.918
2014-06-26,172.99,173.064,172.444,173.024
2014-06-29,172.767,173.318,172.375,172.759
2014-06-30,173.311,174.195,173.28,173.27
2014-07-01,174.12,174.735,173.98,174.121
2014-07-02,174.747,175.31,174.5,174.747
2014-07-03,175.244,175.328,174.8,175.273
2014-07-06,175.158,175.174,174.26,175.162
2014-07-07,174.42,174.526,173.724,174.41
2014-07-08,173.876,174.379,173.79,173.895
2014-07-09,174.196,174.305,172.975,174.211
2014-07-10,173.49,173.773,173.195,173.486
2014-07-13,173.544,173.964,173.34,173.53
2014-07-14,173.505,174.534,173.28,173.47
2014-07-15,174.305,174.4,174.053,174.282
2014-07-16,174.155,174.208,173.168,174.163
2014-07-17,172.96,173.577,172.666,173.003
2014-07-20,173.15,173.181,172.777,173.16
2014-07-21,173.142,173.458,172.974,173.125
2014-07-22,173.16,173.319,172.584,173.15
2014-07-23,172.984,173.04,172.63,172.964
2014-07-24,172.88,173.137,172.672,172.902
2014-07-27,172.765,173.06,172.74,172.789
2014-07-28,172.92,173.204,172.712,172.933
2014-07-29,172.95,173.958,172.887,172.98
2014-07-30,173.913,173.948,173.386,173.88
2014-07-31,173.585,173.826,172.368,173.591
2014-08-03,172.553,172.866,172.44,172.601
2014-08-04,172.952,173.486,172.76,172.93
2014-08-05,173.13,173.158,172.137,173.137
2014-08-06,172.133,172.59,171.887,172.098
2014-08-07,171.845,171.846,170.695,171.832
2014-08-10,171.35,171.49,171.206,171.368
2014-08-11,171.513,171.78,171.36,171.561
2014-08-12,171.82,172.429,170.86,171.858
2014-08-13,170.932,171.213,170.65,170.876
2014-08-14,171.034,171.422,170.408,171.022
2014-08-17,171.19,171.595,171.02,171.216
2014-08-18,171.589,171.618,170.692,171.575
2014-08-19,171.053,172.154,170.99,171.06
2014-08-20,172.129,172.383,171.878,172.108
2014-08-21,172.15,172.615,171.6,172.14
2014-08-24,172.4,172.68,172.293,172.403
2014-08-25,172.415,172.55,172.103,172.43
2014-08-26,172.226,172.53,172.04,172.229
2014-08-27,172.163,172.268,171.656,172.15
2014-08-28,172.017,172.546,171.93,171.999
2014-08-31,172.823,173.392,172.748,172.78
2014-09-01,173.31,173.926,173.25,173.348
2014-09-02,173.247,173.31,172.48,173.302
2014-09-03,172.638,172.753,171.959,172.6
2014-09-04,172.02,172.102,170.967,172.025
2014-09-07,170.509,170.626,169.35,170.529
2014-09-08,170.72,171.5,170.592,170.8
2014-09-09,171.07,172.367,171.07,171.06
2014-09-10,173.08,174.09,172.772,173.055
2014-09-11,173.973,174.332,173.838,174.04
2014-09-14,174.509,174.515,173.828,174.49
2014-09-15,173.846,174.181,173.06,173.858
2014-09-16,174.264,175.717,174.217,174.258
2014-09-17,176.48,178.349,176.21,176.551
2014-09-18,178.7,180.65,177.56,178.823
2014-09-21,177.675,178.31,177.675,177.777
2014-09-22,177.965,178.269,176.637,178.031
2014-09-23,177.947,178.395,177.622,177.877
2014-09-24,178.485,178.485,177.28,178.384
2014-09-25,177.34,178.087,177.152,177.359
2014-09-28,177.63,178.146,177.34,177.662
2014-09-29,177.675,178.072,177.366,177.631
2014-09-30,177.71,178.116,177.178,177.776
2014-10-01,176.412,176.612,174.418,176.51
2014-10-02,175.3,175.89,174.964,175.325
2014-10-05,175.229,175.303,174.551,175.257
2014-10-06,175.01,175.13,173.828,174.988
2014-10-07,173.88,174.268,173.438,173.857
2014-10-08,174.8,174.991,174.029,174.734
2014-10-09,173.83,173.967,172.727,173.78
2014-10-12,172.72,172.987,172.263,172.731
2014-10-13,172.023,172.462,169.934,171.98
2014-10-14,170.46,171.116,169.135,170.536
2014-10-15,169.46,170.446,168.56,169.44
2014-10-16,171.231,171.806,170.201,171.24
2014-10-19,172.365,172.958,172.267,172.42
2014-10-20,172.654,172.723,171.781,172.667
2014-10-21,172.395,172.6,171.097,172.42
2014-10-22,171.88,173.41,171.71,171.905
2014-10-23,173.243,173.98,172.956,173.312
2014-10-27,173.985,173.991,173.397,174.07
2014-10-28,173.882,174.714,173.69,173.85
2014-10-29,174.5,174.655,174.06,174.492
2014-10-30,174.169,174.585,173.987,174.179
2014-10-31,174.707,179.518,174.661,174.71
2014-11-03,180.172,182.448,179.64,180.239
2014-11-04,181.58,181.988,181.109,181.581
2014-11-05,181.666,183.32,181.613,181.607
2014-11-06,183.038,184.255,181.916,183.028
2014-11-07,182.429,182.716,181.48,182.436
2014-11-10,181.85,182.1,181.079,181.897
2014-11-11,181.912,183.952,181.771,181.909
2014-11-12,184.249,184.289,181.996,184.268
2014-11-13,182.33,182.742,181.662,182.249
2014-11-14,181.832,182.607,181.599,181.836
2014-11-17,183.017,183.017,181.106,183.179
2014-11-18,182.344,183.215,182.228,182.405
2014-11-19,182.62,184.537,182.537,182.64
2014-11-20,185.119,186.094,184.987,185.137
2014-11-21,185.536,185.536,183.996,185.55
2014-11-24,184.21,185.934,184.05,184.212
2014-11-25,185.9,185.9,184.569,185.931
2014-11-26,185.207,185.858,184.771,185.165
2014-11-27,185.66,185.82,185.0,185.681
2014-11-28,185.345,185.886,185.309,185.265
2014-12-01,185.607,186.279,185.087,185.544
2014-12-02,186.138,186.912,186.02,186.14
2014-12-03,186.459,188.044,186.27,186.515
2014-12-04,188.073,188.225,187.6,188.089
2014-12-05,187.806,189.665,187.28,187.81
2014-12-08,189.24,189.414,188.403,189.22
2014-12-09,188.812,189.199,185.28,188.832
2014-12-10,187.289,187.79,185.884,187.15
2014-12-11,185.29,187.359,184.988,185.325
2014-12-12,187.011,187.299,185.63,187.042
2014-12-15,185.745,186.945,184.527,185.791
2014-12-16,184.182,184.4,181.73,184.147
2014-12-17,183.487,184.67,183.21,183.583
2014-12-18,184.915,186.685,184.44,184.976
2014-12-19,186.25,187.196,186.061,186.323
2014-12-22,186.707,187.502,186.5,186.743
2014-12-23,187.14,187.465,186.491,187.158
2014-12-24,187.271,187.354,186.626,187.327
2014-12-25,187.27,187.42,186.465,187.025
2014-12-26,187.331,187.406,186.9,187.24
2014-12-29,187.27,187.748,187.12,187.25
2014-12-30,187.135,187.198,184.943,187.16
2014-12-31,185.934,186.929,185.68,185.96
2015-01-01,186.43,186.43,186.43,186.43
2015-01-02,186.74,187.295,184.822,186.765
2015-01-05,184.08,184.377,181.729,184.078
2015-01-06,182.161,182.331,180.1,182.205
2015-01-07,179.616,180.589,179.6,179.625
2015-01-08,180.202,180.91,179.98,180.163
2015-01-09,180.662,180.865,179.915,180.68
2015-01-12,179.572,180.521,179.04,179.543
2015-01-13,179.43,180.074,178.467,179.47
2015-01-14,178.63,178.856,176.905,178.684
2015-01-15,178.88,179.551,177.095,178.8
2015-01-16,176.256,178.031,175.892,176.26
2015-01-19,177.95,178.336,177.01,177.98
2015-01-20,177.64,180.26,177.606,177.582
2015-01-21,179.655,179.79,177.07,179.694
2015-01-22,178.453,179.224,177.46,178.47
2015-01-23,178.15,178.15,176.208,178.213
2015-01-26,175.976,178.26,175.976,175.94
2015-01-27,178.75,179.01,177.859,178.786
2015-01-28,178.921,179.344,178.592,178.83
2015-01-29,178.05,178.897,177.914,178.06
2015-01-30,178.295,178.325,176.17,178.283
2015-02-02,176.71,177.701,176.256,176.778
2015-02-03,176.68,177.769,175.49,176.675
2015-02-04,178.19,179.269,177.74,178.129
2015-02-05,178.02,179.8,177.729,177.98
2015-02-06,180.054,181.715,179.57,180.088
2015-02-09,181.218,181.585,180.155,181.24
2015-02-10,180.44,182.127,180.24,180.41
2015-02-11,182.115,183.804,181.995,182.135
2015-02-12,183.16,184.148,181.286,183.136
2015-02-13,182.92,183.32,182.538,183.016
2015-02-16,182.667,183.167,182.01,182.673
2015-02-17,181.965,183.06,181.58,181.89
2015-02-18,182.965,184.181,182.604,183.0
2015-02-19,183.217,183.992,183.052,183.17
2015-02-20,183.495,183.64,181.65,183.475
2015-02-23,183.214,183.698,182.603,183.22
2015-02-24,183.711,184.676,183.622,183.7
2015-02-25,183.64,184.526,183.51,183.73
